# 1.k[h/Mpc] 2.Pdeltadelta22  3.Pthetatheta22  4.Pdeltatheta22  5.Pb2b1   6.Pbs2b1    7.Pb22   8.Pb2s2  9.Pbs22   10.Pb2theta   11.Pbs2theta
0.001	0.00029503895480392854	0.0003665245284921749	0.00020635085176334253	-0.014378003832847168	-0.009744309712503335	-0.028125977442033448	-0.20376172473289536	-0.2584386677611895	-0.132010979933601	-0.08773656344171166
0.0010592537251772887	0.00037110324165923365	0.0004584814012805009	0.00025942077404823193	-0.016097439728833155	-0.010931816701170792	-0.03155366284299214	-0.22858781032598738	-0.2898322678464912	-0.14806398535757118	-0.09837303693224156
0.001122018454301963	0.00046681989635006193	0.0005734129496388378	0.0003261944395086093	-0.01801788350860354	-0.012263991555822907	-0.03539883543304671	-0.2564340633677181	-0.32502196621960766	-0.16606192545896636	-0.11029057714891037
0.001188502227437019	0.0005872099041953985	0.0007169600527872397	0.0004101572775106133	-0.020161675583541712	-0.013758480339884463	-0.03971225398329692	-0.28766671794279414	-0.36446258152713823	-0.18623866059167374	-0.12364149608448512
0.0012589254117941675	0.0007383156533159457	0.0008958891857501281	0.0005154287789566556	-0.022553422312573124	-0.015435134220485203	-0.04455064461704052	-0.3226960115198089	-0.408662359956861	-0.2088558134318738	-0.13859580059262566
0.001333521432163324	0.0009283790935032623	0.0011192631584668398	0.000647834805095235	-0.02521990303926856	-0.017316137284784455	-0.04997800059220188	-0.36198178467397557	-0.45818926530697873	-0.23420569556308599	-0.1553429838920773
0.001412537544622754	0.0011674912682781984	0.0013980837855180077	0.0008144284953925292	-0.02819038354454393	-0.019426446005855424	-0.05606590780294699	-0.40603899592762077	-0.5136774549809093	-0.26261500666545345	-0.17409429435027785
0.0014962356560944327	0.0014678311168131442	0.0017455316925566143	0.0010235762625841669	-0.03149679789459318	-0.021794184535162006	-0.06289462597823095	-0.4554443643006087	-0.5758347607008553	-0.29444879797747503	-0.1950851283623221
0.001584893192461114	0.001844739809522653	0.0021780667045713537	0.0012858581734764565	-0.03517372178903168	-0.024450939453568757	-0.07055392901322852	-0.5108434906109125	-0.6454507200469145	-0.3301146368778088	-0.21857748142086075
0.0016788040181225606	0.002318630441115613	0.0027172538728333813	0.0016157080042154852	-0.03925808178800301	-0.027432049399483828	-0.07914479743470672	-0.5729592829571292	-0.7234057329555287	-0.3700669927721338	-0.2448625792473552
0.0017782794100389228	0.0029145860051419184	0.0033893122807592355	0.0020307087198695338	-0.043789470866400206	-0.0307773579320553	-0.0887804108538569	-0.64260076174596	-0.8106807468995253	-0.4148127554120251	-0.27426415304317103
0.0018836490894898002	0.0036616486428228696	0.004224359018040682	0.0025505210419160046	-0.04881048313662175	-0.03453208368212454	-0.09958755484665807	-0.7206730208028611	-0.908367954390331	-0.4649173511481247	-0.3071420144231924
0.001995262314968879	0.004599066030194489	0.005262639022010763	0.003202712740167161	-0.05436535112312637	-0.03874666315136668	-0.11170860768606797	-0.8081885730972626	-1.0176826751893397	-0.5210097991165703	-0.34389478912093296
0.0021134890398366475	0.005776957941684612	0.006554845732298302	0.004022757756264799	-0.06049974847311096	-0.043477815582977704	-0.12530293671075232	-0.9062793458974497	-1.1399758790228895	-0.5837896238505681	-0.38496404467803513
0.00223872113856834	0.007257368389674395	0.008162964327707958	0.005054383527183964	-0.06726055523739793	-0.048789652593125864	-0.14054913003886596	-1.0162104334856	-1.2767480778531208	-0.6540344907962284	-0.43083861298181153
0.0023713737056616554	0.009107821877949642	0.010153681276679736	0.006342332687275154	-0.07469736427415197	-0.05475610757514076	-0.15764823188471838	-1.139395755919004	-1.4296646318514477	-0.7326103862459238	-0.4820603627121159
0.0025118864315095794	0.011429621896630198	0.012626316899024844	0.007959614710833843	-0.08285518900137308	-0.061457969515667905	-0.17682336455216935	-1.2774128200059098	-1.600570663397443	-0.8204740013862546	-0.53922476724527
0.0026607250597988083	0.014344379992587685	0.0156983137242485	0.009992470618353972	-0.09177735612412187	-0.06898761232359797	-0.19832697674937944	-1.4320240745803097	-1.7915103596352222	-0.9186862358492545	-0.6029891873554227
0.002818382931264455	0.017999899678693674	0.019510387670018482	0.01254464712746749	-0.10150287925889707	-0.07745014174839335	-0.2224410219981861	-1.6051947919342187	-2.0047436762624167	-1.0284210624636365	-0.6740774941795469
0.0029853826189179603	0.0225608055755849	0.024216942586440172	0.015726437266816082	-0.1120685383013655	-0.08696764160723967	-0.24948108289855792	-1.799115636090929	-2.2427662199327973	-1.1509804113525595	-0.7532878768350418
0.0031622776601683794	0.028277804768340593	0.030053273875444216	0.019721153234712904	-0.12348983260464266	-0.09767154305099505	-0.2798010736328689	-2.016227478920869	-2.5083303367882164	-1.28778915936968	-0.8414886712262613
0.003349654391578276	0.03544527292094955	0.03729068755759795	0.024739379954781128	-0.13576972188356906	-0.10971441990461085	-0.31379801772059823	-2.2592481020671675	-2.8044668070618686	-1.4404190681153892	-0.939633262309912
0.0035481338923357532	0.04440059197401463	0.04623375869874158	0.0310148130005604	-0.14889652243905246	-0.12327489561832104	-0.35191261205687	-2.5311980084992873	-3.134505275580356	-1.6106032639176189	-1.048767837507409
0.003758374042884443	0.05555998153409089	0.057255700763555295	0.03883694654961038	-0.16283230319778463	-0.138555655049464	-0.3946390972044373	-2.8354339597475264	-3.5020983898140043	-1.8002421841130376	-1.1700314006564474
0.003981071705534973	0.06952187207597256	0.07089459335016864	0.0486474946518385	-0.17748325027987774	-0.1557763475269043	-0.44252981990976586	-3.1756826430131966	-3.9112459835355926	-2.011393839555201	-1.304650721479088
