# 1.k[h/Mpc]  2.P13dd  3.P13dt  4.P13tt  5.sigma32pk
0.001	-0.04045808879861631	-0.10160138665233294	-0.16275507185175775	0.2038779162861328
0.0010592537251772887	-0.047865968509415824	-0.12019496731840977	-0.19253775221096722	0.24116090417985442
0.001122018454301963	-0.0566192713731504	-0.14216250230692726	-0.2277240261316555	0.28520086757147545
0.001188502227437019	-0.06695652123546711	-0.16810120330308007	-0.2692701516442361	0.3371913108201787
0.0012589254117941675	-0.07915836777271125	-0.1987134539267699	-0.3183007200810177	0.3985352225564818
0.001333521432163324	-0.09355584194613378	-0.23482736396754542	-0.3761415463586461	0.47088580866092566
0.001412537544622754	-0.1105401258299355	-0.27742104010087204	-0.4443584899822391	0.5561945577968751
0.0014962356560944327	-0.13056776925905267	-0.32763536386923975	-0.5247778562264677	0.656736098466467
0.001584893192461114	-0.15416711172039993	-0.3867897002350149	-0.619511471335312	0.7751387317542338
0.0016788040181225606	-0.18196080446174173	-0.4564378869223224	-0.7310462530170627	0.9144954144843367
0.0017782794100389228	-0.21468516823439338	-0.538416104369858	-0.8623207404083976	1.0784580814501112
0.0018836490894898002	-0.2531857700300395	-0.6348308949706015	-1.0167057271596145	1.2712116183013373
0.001995262314968879	-0.29844802409665877	-0.7481347905111138	-1.198125164153934	1.4976228641626173
0.0021134890398366475	-0.3516427360850381	-0.8812389636701073	-1.4112362609297429	1.7634629893254468
0.00223872113856834	-0.41410567907433277	-1.0374603731210685	-1.6613445688814406	2.0752972259922506
0.0023713737056616554	-0.4873919865031652	-1.2206553893471666	-1.9546173972248924	2.4407477952806738
0.0025118864315095794	-0.5733231829342224	-1.4353347309550324	-2.2982673743753694	2.8687169767263363
0.0026607250597988083	-0.6740101601960766	-1.6867172462993179	-2.7006379255226287	3.36948617518735
0.002818382931264455	-0.7918477142236001	-1.9807103651064417	-3.1711707111361633	3.9546684871218396
0.0029853826189179603	-0.9296933719460638	-2.324352612232424	-3.7211134964104726	4.638077944893724
0.0031622776601683794	-1.0906991151211267	-2.7253838428822	-4.362830686238742	5.434857182085535
0.003349654391578276	-1.2786571004690386	-3.193099752962284	-5.111169267620066	6.363163413686505
0.0035481338923357532	-1.4977708063769148	-3.737767042978882	-5.982520767805859	7.4429778389954375
0.003758374042884443	-1.7530246696674447	-4.371530658387007	-6.996270865305561	8.69788479416026
