# 1.k[h/Mpc] 2.I2uudd1B 3.I2uudd2B 4.I3uuud1B 5.I3uuud2B  6.I3uuud3B  7.I4uuuu1B  8.I4uuuu2B 9.I4uuuu3B 10.I4uuuu4B 11.I2uudd1C 12.I2uudd2C 13.I3uuud1C 14.I3uuud2C  15.I3uuud3C  16.I4uuuu1C  17.I4uuuu2C 18.I4uuuu3C 19.I4uuuu4C   
0.001	-0.21636879936640102	0.0005560891979665703	-0.2752445820569004	0.00008340560066067423	0.00003045893211004815	-0.10434742345661206	-0.000023693277895037356	3.848176959524599e-8	6.806411385459931e-6	0.21680736541040868	-0.00019528377609894057	0.2752445820569004	0.00014615203658676387	0.00003162503174940447	0.10434742345661206	0.0003430021143996861	5.864489473697233e-7	0.000010266022924280466
0.0010592537251772887	-0.24273179535997447	0.0006973712499851677	-0.3087587783415612	0.00010473225849830493	0.000040154663393114546	-0.1170367311830933	-0.00002982358591682332	3.5566785393799505e-8	9.002408745825616e-6	0.24328143452496803	-0.00024355289894443426	0.3087587783415612	0.00018390816274117683	0.00004179530346203012	0.1170367311830933	0.00042870528721490077	8.079038951908166e-7	0.000013584818588188266
0.001122018454301963	-0.2723019138349787	0.0008743982835445369	-0.3463445064584626	0.00013147016316213093	0.00005303778010059229	-0.13126366789559718	-0.00003754551087576286	3.289722960187921e-8	0.000011961064467467166	0.2729905787937084	-0.0003035574578078763	0.3463445064584626	0.00023141941431206546	0.00005525596548844396	0.13126366789559718	0.0005356227736139508	1.106804180781004e-6	0.000017995554199460692
0.001188502227437019	-0.30546804235122	0.0010961855256196187	-0.38849411109195814	0.00016501136207377063	0.00007016714087525561	-0.14721321863055922	-0.000047260017943406965	3.055851408051854e-8	0.00001595272285567576	0.30633066233143685	-0.00037808958492624846	0.38849411109195814	0.00029116765704005414	0.00007310719368888897	0.14721321863055922	0.0006689294381019081	1.5064724585119098e-6	0.000023876369735458006
0.0012589254117941675	-0.34266591321949696	0.0013737756744044054	-0.4357589169459292	0.00020710365795248182	0.00009249969494018317	-0.16509230358607324	-0.00005947453805419656	5.148508444627161e-8	0.00002110259281386933	0.34374611553637985	-0.0004708068751653913	0.4357589169459292	0.000366266073176493	0.00009636514529680495	0.16509230358607324	0.0008350477099305341	2.018953378937029e-6	0.000031527753319995235
0.001333521432163324	-0.38438366684685144	0.0017212683887629142	-0.48875615229791136	0.00025989017977114527	0.00012200962455166778	-0.1851323001422334	-0.00007484995542734722	1.4604516127566672e-7	0.000027925506615691145	0.38573591954597364	-0.0005858851050628705	0.48875615229791136	0.00046067746827102503	0.00012699808197904038	0.1851323001422334	0.0010419610914910657	2.6510483237190473e-6	0.00004167864506847254
0.001412537544622754	-0.43116804287795424	0.0021562245222267675	-0.5481766390717783	0.0003260810154483928	0.00016115956996066907	-0.20759183511150223	-0.0000941955760584734	3.502682961867423e-7	0.0000370539959609873	0.4328603141300258	-0.0007285203353741542	0.5481766390717783	0.0005793304331943645	0.00016749607276340142	0.20759183511150223	0.0012995355404645092	3.4299111802673404e-6	0.00005521833499247966
0.0014962356560944327	-0.4836312930466719	0.0027004986794303	-0.6147933604050232	0.00040913574512604846	0.0002129822239167461	-0.23275987985869806	-0.00011848812074275085	6.826624857183122e-7	0.00004924201280208523	0.4857483540772164	-0.0009051714582715215	0.6147933604050232	0.000728324834654784	0.00022104820586077095	0.23275987985869806	0.001619939424468945	4.411927582825977e-6	0.00007325588274766631
0.001584893192461114	-0.5424588992686279	0.0033806636587497526	-0.689470994594296	0.0005133081302571897	0.0002802420103866934	-0.26095917425909976	-0.0001489855957617923	1.1997023105379668e-6	0.00006486624391002031	0.5451064198614559	-0.0011243366982585227	0.689470994594296	0.0009154057374995855	0.00029058216893670637	0.26095917425909976	0.002018245484813074	5.670993089369587e-6	0.0000966518951019658
0.0016788040181225606	-0.6084181526581968	0.004231038202990971	-0.7731764761697806	0.000643910258044142	0.0003690733232761011	-0.29255000037981665	-0.0001872819896546673	2.031625733745787e-6	0.00008564534100534405	0.6117277801546359	-0.0013952424181720542	0.7731764761697806	0.0011502839738224092	0.0003823868046197739	0.29255000037981665	0.0025130843680039746	7.25344339124793e-6	0.00012780944595105738
0.0017782794100389228	-0.6823676493166945	0.0052938524474469995	-0.8669906418764504	0.000807620302843993	0.0004863571553961469	-0.3279343229909812	-0.00023529611302634107	3.157868656392896e-6	0.00011339518453126446	0.6865032935015624	-0.0017295392087241894	0.8669906418764504	0.0014450423460360357	0.0005039318862628387	0.3279343229909812	0.003127359166817034	9.38228215646691e-6	0.00016935830623054373
0.0018836490894898002	-0.7652678973713071	0.006621177809546863	-0.972121205551614	0.0010128517911828646	0.0006400318853801869	-0.3675603648509848	-0.0002954207146844702	4.619835789874651e-6	0.0001499269278800546	0.7704335006775138	-0.0021420986826178826	0.972121205551614	0.0018146997762892865	0.0006637304016163056	0.3675603648509848	0.0038892809151427807	0.000012267978768893445	0.00022416649298082414
0.001995262314968879	-0.8581930893379925	0.00827712287767935	-1.0899170872391346	0.0012698288565129192	0.0008397372367077433	-0.4119276157386788	-0.00037080003847381264	6.680516568527159e-6	0.00019714810874615123	0.8646422454969243	-0.0026514594569056068	1.0899170872391346	0.0022784420151417814	0.0008717331275822346	0.4119276157386788	0.004833723591686498	0.000016105188967097137	0.0002955841053889152
0.0021134890398366475	-0.9623440067755843	0.010343680470907354	-1.2218840452712516	0.0015914612044798963	0.0011026241703499147	-0.461592273801845	-0.00046524974588233646	9.534835591708362e-6	0.0002599527714253224	0.9703918027581127	-0.0032777474518569097	1.2218840452712516	0.0028600139972696824	0.0011461058724352021	0.461592273801845	0.006003436779697271	0.000021243608685075694	0.00039047957689390304
0.00223872113856834	-1.0790624608612132	0.012921826160786888	-1.3697020488801919	0.001993702447256673	0.001449347745890089	-0.5171732189476069	-0.0005835825032743751	0.000013373364278710494	0.0003439439524583172	1.0891000994069577	-0.004046351588732838	1.3697020488801919	0.00358914224506085	0.001508189492513961	0.5171732189476069	0.007450950883791067	0.000028146516617193162	0.0005165932325002561
