1.k   2.I1udd1  3.I2uud1  4.I2uud2  5.I3uuu2  6.I3uuu3
0.001	0.0075725186817109935	-0.1178773629870237	-0.10409258638302127	-0.117405254552773	-0.11119671916919074
0.0010592537251772887	0.009008362571031272	-0.13953290208824337	-0.12317695400031514	-0.13894391678722526	-0.13160102251159397
0.001122018454301963	0.010716672412892928	-0.16513172759816075	-0.14572714621533026	-0.1643973022304519	-0.15571530567625114
0.001188502227437019	0.012749323159700522	-0.195385964946444	-0.1723668548669345	-0.19447067422059802	-0.18420833932896824
0.0012589254117941675	0.015166151097309781	-0.231110299325366	-0.2038098162866854	-0.22997024165278682	-0.21784530297224072
0.001333521432163324	0.018042059637122885	-0.27331952605726356	-0.24094438892608228	-0.27190035238951876	-0.25757911608655565
0.001412537544622754	0.021462185759627835	-0.32313921680801283	-0.28475416446253854	-0.3213736989337436	-0.3044657607049426
0.0014962356560944327	0.02552856032672832	-0.3819112380857894	-0.3364115807613894	-0.37971630256392686	-0.35976402769026833
0.001584893192461114	0.03036237371868162	-0.4512327264399443	-0.3973142757641229	-0.44850583548587913	-0.42497349237958637
0.0016788040181225606	0.03610915122995904	-0.5329508979824013	-0.46907109760357196	-0.5295656253008514	-0.5018249066394374
0.0017782794100389228	0.042940433626905375	-0.6292405129350742	-0.5535776853138563	-0.6250411701832335	-0.5923565253278495
0.0018836490894898002	0.051058201193111184	-0.7426210784633258	-0.6530285472517473	-0.7374161786671833	-0.6989294644514995
0.001995262314968879	0.06070017638720095	-0.8760344545474229	-0.7699869156544006	-0.8695887917752742	-0.8243014980557197
0.0021134890398366475	0.07215612647936138	-1.0329891113393033	-0.9075004667037392	-1.0250142307853365	-0.9717575013916322
0.00223872113856834	0.08576098479881797	-1.2174555186039406	-1.069014491995296	-1.2075981510053009	-1.1450137450612448
0.0023713737056616554	0.10190506292961513	-1.4340792189268747	-1.2585715035256089	-1.4219074118635733	-1.3484254574377614
0.0025118864315095794	0.12105963094446431	-1.6883317271110965	-1.4809175095292957	-1.673318268292246	-1.5871160333017817
0.0026607250597988083	0.1437866571621205	-1.9865434967136841	-1.7415242801458364	-1.9680460768933212	-1.8670058556154383
0.002818382931264455	0.17074044615644124	-2.33589719940583	-2.0465893236280985	-2.313134690899357	-2.1948101223794154
0.0029853826189179603	0.20267061674748443	-2.744971182306104	-2.403585822680968	-2.7169957228826376	-2.5785876898743383
0.0031622776601683794	0.24048532083698504	-3.2232460703015122	-2.820657809772809	-3.1889099442175186	-3.0271944224594463
0.003349654391578276	0.28527067783588306	-3.7821533625430925	-3.307649853132851	-3.740070293664742	-3.551326922285586
0.0035481338923357532	0.338268971541541	-4.434192167107043	-3.8752842639114125	-4.382691400350539	-4.162670971679911
0.003758374042884443	0.4008877252484921	-5.194600116141383	-4.536844991896827	-5.131674449668475	-4.875588781841247
0.003981071705534973	0.4749140595796548	-6.07986617779127	-5.306285623329597	-6.003110079715593	-5.70543183136414
0.004216965034285823	0.5624006087885073	-7.109059030686236	-6.199829727303491	-7.015598701858802	-6.670019596528827
0.0044668359215096305	0.665701549712242	-8.304580366399245	-7.236698374386489	-8.190995158366778	-7.7903951166239205
0.0047315125896148025	0.7874442356401803	-9.690658390871087	-8.437689369928924	-9.552889316968907	-9.089363768976652
0.005011872336272725	0.9310814774985771	-11.295881392504127	-9.826691669418013	-11.129133020413901	-10.593554422050854
0.005308844442309885	1.1004750247351243	-13.151275921704404	-11.429655326331018	-12.949903813752641	-12.331959732367272
0.005623413251903491	1.2997257895381287	-15.292773695164874	-13.277494552616321	-15.050166853727573	-14.338666190361693
0.005956621435290103	1.533916251507982	-17.75917663149653	-15.40261099463092	-17.467626179529113	-16.650108105382323
0.00630957344480193	1.8094501935561018	-20.59466571079197	-17.840889082277954	-20.245236726064885	-19.307408637852877
0.006683439175686149	2.1335829916609774	-23.84954563389512	-20.633507476674758	-23.43194251926959	-22.357718552755415
0.00707945784384138	2.512662208343392	-27.575452923152366	-23.825746032201746	-27.07787983339647	-25.851263089931546
0.007498942093324558	2.95700508100026	-31.83061684496706	-27.46260883598939	-31.239660778097864	-29.841870505834347
0.007943282347242814	3.4782739604476154	-36.681502481884024	-31.596032645982532	-35.982050404030936	-34.39159716976083
0.008413951416451947	4.089397140942809	-42.194213315799196	-36.27656705327838	-41.36936300495859	-39.56233065228251
0.008912509381337459	4.79996434426358	-48.44140190400578	-41.569595813931684	-47.47243776437347	-45.42748213003297
0.009440608762859235	5.631398518658192	-55.500909077324636	-47.52384610331651	-54.36736555013895	-52.05576827942445
0.01	6.604921868658776	-63.452436380692355	-54.19257879664846	-62.132209278970976	-59.52043221505568
0.010592537251772886	7.74026806612938	-72.37852618641506	-61.637288608801526	-70.84810172269566	-67.90179416997647
0.011220184543019636	9.055928288943008	-82.35981070361969	-69.92202570198164	-80.59459618873046	-77.28194173039482
0.011885022274370183	10.592475065870044	-93.47721567418868	-79.06978757061272	-91.45205687357348	-87.72466501577597
0.012589254117941675	12.389729430613135	-105.80206384829215	-89.09842801146027	-103.49182513879944	-99.28862930514634
0.01333521432163324	14.46950897043105	-119.41042567171672	-100.06965552334624	-116.79092743124251	-112.05952142880324
0.01412537544622754	16.877825190264332	-134.34743169753784	-111.96685468425407	-131.3961669756907	-126.06987988184754
0.014962356560944336	19.690329239002946	-150.6598019523416	-124.71885243270873	-147.35725806724153	-141.32897772865104
0.015848931924611134	22.983229312953558	-168.36366321337692	-138.22527681628847	-164.69431253634698	-157.8188243366164
