# 1.k[h/Mpc]  2.P13dd  3.P13dt  4.P13tt  5.sigma32pk
0.001	-0.04123984566110384	-0.10337906186814587	-0.1655288346558877	0.20788670957781158
0.0010592537251772887	-0.04881908813904737	-0.12236857465970541	-0.1959320799426417	0.24604419984449707
0.001122018454301963	-0.057779578278430235	-0.1448156215775624	-0.23187027705602445	0.2911405519907379
0.001188502227437019	-0.06837115290974793	-0.17134462696318586	-0.2743428061174665	0.34442629066161995
0.0012589254117941675	-0.0808797783207499	-0.20266994159474983	-0.324492886554538	0.4073311431851559
0.001333521432163324	-0.09566183735673628	-0.23968158287403116	-0.383744818749397	0.48163583737890553
0.001412537544622754	-0.1131128567811159	-0.28336660423659504	-0.4536780300556431	0.5693134215029944
0.0014962356560944327	-0.1337046455821021	-0.3349018252377206	-0.5361754722634942	0.6727148271803765
0.001584893192461114	-0.15799919997961961	-0.3956882181092852	-0.6334785791296387	0.7946368651395295
0.0016788040181225606	-0.18664712111856155	-0.467346376616	-0.748179892007936	0.938311765631891
0.0017782794100389228	-0.22041491505173494	-0.55178415399502	-0.883331191408501	1.1075413100826343
0.0018836490894898002	-0.26019167762819667	-0.6512124611538529	-1.0424685952210115	1.3067263518574639
0.001995262314968879	-0.3070168508077456	-0.7682135400311624	-1.2297216076589812	1.5410011190119126
0.0021134890398366475	-0.36213138926537525	-0.9058673540192616	-1.4500150968703556	1.8164832970032736
0.00223872113856834	-0.42694202700056927	-1.067660388067224	-1.7089230004405014	2.14008625284128
0.0023713737056616554	-0.5030972235114081	-1.2576727517422732	-2.0129671899802246	2.519889242358555
0.0025118864315095794	-0.5925420926618219	-1.4807123561839013	-2.369831666896658	2.9653987861099327
0.0026607250597988083	-0.6975315706483537	-1.7423437006472335	-2.7884078973062487	3.4875968721261454
0.002818382931264455	-0.8206307308969277	-2.0488823121485367	-3.278784522474425	4.098920411408451
0.0029853826189179603	-0.9649091659560034	-2.4078746682833727	-3.8530146076225273	4.8142053764856305
0.0031622776601683794	-1.1337720806769713	-2.827666778038072	-4.5244236363279775	5.64980763730174
0.003349654391578276	-1.3313342333474452	-3.318326322190369	-5.309082713849328	6.625424642097848
0.0035481338923357532	-1.5621151528036674	-3.890868249576667	-6.224567339704445	7.76252074783464
0.003758374042884443	-1.8316390108597524	-4.558731936161305	-7.292317600261741	9.087242998574038
0.003981071705534973	-2.145919300243347	-5.336474548037468	-8.535543983423223	10.627771807311463
0.004216965034285823	-2.511941003226795	-6.240944213588767	-9.981099709239505	12.416612026968501
